delta_ap,moric_plus,offload_bin
0.05,-0.8807840616966581,1
0.0,0.09156626506024096,0
0.0,-0.5144601542416453,0
0.0,0.13343373493975905,0
0.0625,-0.8897814910025706,1
-0.05,-0.5347043701799485,0
-0.0833333333333333,0.3954819277108434,0
0.0,-0.6715938303341902,0
0.0,-0.5469151670951157,0
0.0,0.402710843373494,0
-0.0481060606060606,-0.8798200514138818,0
0.0,-0.15584832904884316,0
0.0,-0.5954370179948586,0
-0.2083333333333332,-0.830655526992288,0
0.0,-0.19665809768637532,0
0.0,0.4174698795180723,0
-0.1666666666666667,-0.6227506426735219,0
0.0,-0.5700514138817481,0
0.373015873015873,0.8575301204819277,1
0.5,0.7108433734939759,1
-0.0833333333333333,-0.9501928020565553,0
0.0,-0.6870179948586118,0
0.0,-0.2660668380462725,0
0.8296296296296297,0.9864457831325302,1
0.0,-0.08322622107969146,0
0.0,0.4990963855421687,0
0.0,0.277710843373494,0
0.0,-0.8618251928020566,0
